,obs,dxx,dyy,dxy,dtt,abic_val
480,0.0027688849381629203,0.6463237234289273,2.6430395195235947,2.5599740135498728,2.4821766804186938,5683.669480971587
481,0.002772351910991159,0.644493786232697,2.6197010137183616,2.5491827744377784,2.4757664020542327,5683.668554783122
482,0.002773989411788883,0.6438266205688356,2.613281696359307,2.54761669566153,2.473229006349868,5683.667481085957
483,0.0027699096197860147,0.6450535446727806,2.6281855891083143,2.5537719985247547,2.477942819689459,5683.667753597203
484,0.0027737372908912977,0.6448744465052039,2.6284074317644284,2.556098193463149,2.4764236488027986,5683.6672500605055
485,0.0027761933217517244,0.6447911088467143,2.631170458586924,2.560270054900902,2.4754178967983442,5683.6664358653
486,0.002771770185055174,0.6455033623129864,2.639760456762403,2.563397499095614,2.4785986515154357,5683.665546288717
487,0.0027714865372296654,0.6459952120331489,2.651121845821962,2.572066376322219,2.4798887566008676,5683.66365930643
488,0.0027762691415270783,0.6435718217089614,2.617130956726221,2.5543627381234284,2.471539463651231,5683.664406367508
489,0.0027758402318528016,0.6442275055819313,2.6296424633166873,2.5630408532334936,2.4734167156580176,5683.662711317953
490,0.002778113874957589,0.6438082170999475,2.6311410567533504,2.5684890111330754,2.4712336302544244,5683.660272802936
491,0.0027805195706740037,0.6437430538540919,2.6292856100911304,2.567336564989404,2.470582065154634,5683.662632639959
492,0.002779042692405999,0.644936331363719,2.650746415079066,2.5814892957933777,2.474230834040896,5683.660693803686
493,0.0027779761819368737,0.644029637120216,2.640542149024457,2.577225732635659,2.471568747278033,5683.6574409317145
494,0.002778868041338117,0.6436492385483937,2.645240504338253,2.5857456342237763,2.4696464175621338,5683.653226032558
495,0.0027789401942823577,0.6452808379722136,2.666075954359008,2.5958342439839375,2.4746886363597844,5683.65699146081
496,0.0027867278882453615,0.6425756703100546,2.6378215739225905,2.587469681148795,2.464286850373828,5683.657254098074
497,0.0027801538123992794,0.6443557523260592,2.663179261641739,2.600348886586763,2.4710467667720146,5683.652443615221
498,0.0027799709513046875,0.644662320208998,2.680289580974034,2.617013892305533,2.4712791503575193,5683.64838338027
499,0.0027820028933362097,0.6430542318992365,2.6533552254074055,2.6002695978009456,2.4662248566356575,5683.648595328064
500,0.002784490662903117,0.6438791501778429,2.68213080079144,2.6263177044717083,2.4672128933627633,5683.648025534325
501,0.002787684543676032,0.6439146196474437,2.707995039677884,2.655718482136113,2.465204978758929,5683.647008784001
502,0.0027762646988945703,0.6456515570375797,2.7035826359715207,2.6343435424206296,2.474536604425377,5683.644234131485
503,0.002771047845558465,0.6471950173846244,2.7370754214639272,2.658097950643609,2.479677457383025,5683.641517814105
504,0.0027808794577142888,0.6437070573113552,2.7032004131873553,2.6508693998906816,2.466121275632598,5683.635631346689
505,0.0027818495968591405,0.6429216069314406,2.7219560509305825,2.67882300095255,2.461848724256412,5683.626941685073
506,0.0027821447953811453,0.6450468876202512,2.7558271657337765,2.699123626590729,2.468032351724326,5683.6368596609655
